sample_idx,true_class,predicted_class,raw_bad_probability,predicted_bad_probability,predicted_good_probability,predicted_confidence,true_class_confidence,predicted_threshold_relative_confidence,true_class_threshold_relative_confidence,true_label,predicted_label,is_correct,raw_good_probability,original_threshold,pred_confidence_z_score,confidence_category,saved_true_class,decision_boundary,raw_bad_probability_sigma,decision_boundary_lower_bound,decision_boundary_upper_bound,decision_boundary_distance,decision_boundary_abs_distance,decision_boundary_sigma_group
46,1,1,0.7834479016448939,0.7834479016448939,,0.7834479016448939,0.7834479016448939,0.5078361401020315,0.5078361401020315,BAD CREDIT RISK,BAD CREDIT RISK,True,0.2165520983551061,0.56,1.004195164582628,high_confidence,1,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,0.2234479016448938,0.2234479016448938,outside_1sigma
50,0,0,0.2040382998577102,,0.7959617001422898,0.7959617001422898,0.7959617001422898,0.6356458931112319,0.6356458931112319,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7959617001422898,0.56,1.1087969335964312,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.3559617001422899,0.3559617001422899,outside_1sigma
51,0,0,0.2203954406137348,,0.7796045593862652,0.7796045593862652,0.7796045593862652,0.6064367131897592,0.6064367131897592,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7796045593862652,0.56,0.9720689960765806,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.3396045593862652,0.3396045593862652,outside_1sigma
56,0,0,0.2215483822242369,,0.778451617775763,0.778451617775763,0.778451617775763,0.6043778888852912,0.6043778888852912,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.778451617775763,0.56,0.9624316559793076,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.33845161777576316,0.33845161777576316,outside_1sigma
57,0,0,0.2169072851168304,,0.7830927148831696,0.7830927148831696,0.7830927148831696,0.6126655622913743,0.6126655622913743,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7830927148831696,0.56,1.0012261888863696,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.3430927148831696,0.3430927148831696,outside_1sigma
66,0,0,0.0976337800855416,,0.9023662199144584,0.9023662199144584,0.9023662199144584,0.8256539641329614,0.8256539641329614,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.9023662199144584,0.56,1.9982231938601795,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.4623662199144585,0.4623662199144585,outside_1sigma
67,0,0,0.1466166811260004,,0.8533833188739997,0.8533833188739997,0.8533833188739997,0.738184497989285,0.738184497989285,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.8533833188739997,0.56,1.5887793226546263,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.41338331887399965,0.41338331887399965,outside_1sigma
72,0,0,0.23135230814592,,0.76864769185408,0.76864769185408,0.76864769185408,0.5868708783108572,0.5868708783108572,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.76864769185408,0.56,0.880481479547929,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.32864769185408005,0.32864769185408005,outside_1sigma
73,0,0,0.3606320806223284,,0.6393679193776716,0.6393679193776716,0.6393679193776716,0.3560141417458422,0.3560141417458422,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6393679193776716,0.56,-0.2001570573078699,middle_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.19936791937767168,0.19936791937767168,outside_1sigma
75,0,0,0.2246801046158164,,0.7753198953841836,0.7753198953841836,0.7753198953841836,0.5987855274717564,0.5987855274717564,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7753198953841836,0.56,0.9362538569451042,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.33531989538418366,0.33531989538418366,outside_1sigma
76,0,0,0.368692326875903,,0.631307673124097,0.631307673124097,0.631307673124097,0.341620844864459,0.341620844864459,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.631307673124097,0.56,-0.2675319648538263,middle_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.19130767312409708,0.19130767312409708,outside_1sigma
79,0,0,0.3147021026491807,,0.6852978973508193,0.6852978973508193,0.6852978973508193,0.4380319595550344,0.4380319595550344,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6852978973508193,0.56,0.1837676916607188,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.24529789735081936,0.24529789735081936,outside_1sigma
80,1,1,0.7667314551060952,0.7667314551060952,,0.7667314551060952,0.7667314551060952,0.4698442161502162,0.4698442161502162,BAD CREDIT RISK,BAD CREDIT RISK,True,0.2332685448939048,0.56,0.8644638208226284,high_confidence,1,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,0.20673145510609514,0.20673145510609514,outside_1sigma
81,0,0,0.2205122743720848,,0.7794877256279151,0.7794877256279151,0.7794877256279151,0.6062280814784199,0.6062280814784199,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7794877256279151,0.56,0.9710923927049916,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.3394877256279153,0.3394877256279153,outside_1sigma
83,0,0,0.2731496398544613,,0.7268503601455387,0.7268503601455387,0.7268503601455387,0.5122327859741762,0.5122327859741762,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7268503601455387,0.56,0.5311011664735309,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.2868503601455388,0.2868503601455388,outside_1sigma
84,0,0,0.3008723054612798,,0.6991276945387201,0.6991276945387201,0.6991276945387201,0.4627280259620003,0.4627280259620003,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6991276945387201,0.56,0.2993697809270261,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.25912769453872025,0.25912769453872025,outside_1sigma
85,0,0,0.3246024273262335,,0.6753975726737664,0.6753975726737664,0.6753975726737664,0.4203528083460115,0.4203528083460115,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6753975726737664,0.56,0.1010117262960671,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.23539757267376654,0.23539757267376654,outside_1sigma
87,0,0,0.1696660480656772,,0.8303339519343228,0.8303339519343228,0.8303339519343228,0.6970249141684336,0.6970249141684336,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.8303339519343228,0.56,1.3961116400928386,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.39033395193432285,0.39033395193432285,outside_1sigma
95,0,0,0.3016098221195235,,0.6983901778804765,0.6983901778804765,0.6983901778804765,0.4614110319294224,0.4614110319294224,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6983901778804765,0.56,0.2932049423973435,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.2583901778804766,0.2583901778804766,outside_1sigma
96,1,1,0.8012839926256781,0.8012839926256781,,0.8012839926256781,0.8012839926256781,0.5483727105129046,0.5483727105129046,BAD CREDIT RISK,BAD CREDIT RISK,True,0.1987160073743219,0.56,1.1532855202623524,high_confidence,1,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,0.241283992625678,0.241283992625678,outside_1sigma
100,0,0,0.093577659976368,,0.906422340023632,0.906422340023632,0.906422340023632,0.8328970357564857,0.8328970357564857,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.906422340023632,0.56,2.032127954180581,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.46642234002363203,0.46642234002363203,outside_1sigma
101,0,0,0.3388401802724236,,0.6611598197275764,0.6611598197275764,0.6611598197275764,0.3949282495135294,0.3949282495135294,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6611598197275764,0.56,-0.0180004301856655,middle_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.22115981972757648,0.22115981972757648,outside_1sigma
102,0,0,0.1809006218751581,,0.8190993781248419,0.8190993781248419,0.8190993781248419,0.676963175222932,0.676963175222932,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.8190993781248419,0.56,1.3022028005959918,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.37909937812484196,0.37909937812484196,outside_1sigma
103,0,0,0.3042927713485027,,0.6957072286514974,0.6957072286514974,0.6957072286514974,0.4566200511633881,0.4566200511633881,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6957072286514974,0.56,0.2707783997625202,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.25570722865149736,0.25570722865149736,outside_1sigma
104,0,0,0.1358893221776581,,0.8641106778223419,0.8641106778223419,0.8641106778223419,0.7573404961113248,0.7573404961113248,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.8641106778223419,0.56,1.6784483966033674,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.42411067782234196,0.42411067782234196,outside_1sigma
106,0,0,0.2967440038737418,,0.7032559961262582,0.7032559961262582,0.7032559961262582,0.470099993082604,0.470099993082604,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7032559961262582,0.56,0.3338779000380086,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.2632559961262583,0.2632559961262583,outside_1sigma
107,0,0,0.3225832117347871,,0.6774167882652129,0.6774167882652129,0.6774167882652129,0.4239585504735945,0.4239585504735945,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6774167882652129,0.56,0.1178901763469852,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.23741678826521295,0.23741678826521295,outside_1sigma
108,0,0,0.3419197101576349,,0.658080289842365,0.658080289842365,0.658080289842365,0.3894290890042233,0.3894290890042233,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.658080289842365,0.56,-0.043741956532843,middle_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.21808028984236516,0.21808028984236516,outside_1sigma
113,0,0,0.1664060383206898,,0.8335939616793102,0.8335939616793102,0.8335939616793102,0.7028463601416253,0.7028463601416253,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.8335939616793102,0.56,1.4233617821179705,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.39359396167931027,0.39359396167931027,outside_1sigma
114,0,0,0.313894171243699,,0.6861058287563009,0.6861058287563009,0.6861058287563009,0.4394746942076803,0.4394746942076803,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6861058287563009,0.56,0.1905211210269319,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.24610582875630105,0.24610582875630105,outside_1sigma
118,0,0,0.3521880561708308,,0.6478119438291692,0.6478119438291692,0.6478119438291692,0.3710927568378022,0.3710927568378022,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6478119438291692,0.56,-0.1295741807011979,middle_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.20781194382916923,0.20781194382916923,outside_1sigma
119,0,0,0.3149365477966077,,0.6850634522033923,0.6850634522033923,0.6850634522033923,0.4376133075060576,0.4376133075060576,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6850634522033923,0.56,0.1818079847689491,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.24506345220339237,0.24506345220339237,outside_1sigma
123,0,0,0.2553600259735939,,0.744639974026406,0.744639974026406,0.744639974026406,0.5439999536185823,0.5439999536185823,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.744639974026406,0.56,0.6798030240588555,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.30463997402640614,0.30463997402640614,outside_1sigma
125,0,0,0.3688974237442664,,0.6311025762557336,0.6311025762557336,0.6311025762557336,0.3412546004566673,0.3412546004566673,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6311025762557336,0.56,-0.2692463519965041,middle_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.19110257625573368,0.19110257625573368,outside_1sigma
126,0,0,0.237140879457726,,0.762859120542274,0.762859120542274,0.762859120542274,0.5765341438254893,0.5765341438254893,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.762859120542274,0.56,0.8320953081225655,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.32285912054227406,0.32285912054227406,outside_1sigma
130,0,0,0.3625968471252671,,0.6374031528747329,0.6374031528747329,0.6374031528747329,0.3525056301334517,0.3525056301334517,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6374031528747329,0.56,-0.2165803720950796,middle_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.19740315287473298,0.19740315287473298,outside_1sigma
131,0,0,0.3119399460650975,,0.6880600539349024,0.6880600539349024,0.6880600539349024,0.4429643820266115,0.4429643820266115,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6880600539349024,0.56,0.2068563217875622,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.24806005393490255,0.24806005393490255,outside_1sigma
136,0,0,0.2798935034421567,,0.7201064965578432,0.7201064965578432,0.7201064965578432,0.5001901724247202,0.5001901724247202,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7201064965578432,0.56,0.4747297887973187,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.28010649655784337,0.28010649655784337,outside_1sigma
137,0,0,0.306407890546666,,0.6935921094533339,0.6935921094533339,0.6935921094533339,0.4528430525952392,0.4528430525952392,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6935921094533339,0.56,0.2530982996834762,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.25359210945333405,0.25359210945333405,outside_1sigma
142,0,0,0.128537544177462,,0.871462455822538,0.871462455822538,0.871462455822538,0.770468671111675,0.770468671111675,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.871462455822538,0.56,1.739901278746012,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.43146245582253806,0.43146245582253806,outside_1sigma
146,0,0,0.1688458720535633,,0.8311541279464367,0.8311541279464367,0.8311541279464367,0.6984895141900657,0.6984895141900657,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.8311541279464367,0.56,1.402967421076339,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.3911541279464368,0.3911541279464368,outside_1sigma
147,0,0,0.2000575582877772,,0.7999424417122227,0.7999424417122227,0.7999424417122227,0.6427543602003978,0.6427543602003978,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7999424417122227,0.56,1.142071611168426,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.3599424417122229,0.3599424417122229,outside_1sigma
148,0,0,0.1800857241604488,,0.8199142758395512,0.8199142758395512,0.8199142758395512,0.6784183497134842,0.6784183497134842,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.8199142758395512,0.56,1.3090144607439187,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.3799142758395513,0.3799142758395513,outside_1sigma
150,0,0,0.2549375087142168,,0.7450624912857832,0.7450624912857832,0.7450624912857832,0.5447544487246129,0.5447544487246129,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7450624912857832,0.56,0.6833348096137299,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.3050624912857833,0.3050624912857833,outside_1sigma
151,0,0,0.280276587577154,,0.719723412422846,0.719723412422846,0.719723412422846,0.499506093612225,0.499506093612225,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.719723412422846,0.56,0.4715276213491079,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.27972341242284604,0.27972341242284604,outside_1sigma
157,0,0,0.3545068119872025,,0.6454931880127974,0.6454931880127974,0.6454931880127974,0.3669521214514241,0.3669521214514241,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6454931880127974,0.56,-0.1489564618170399,middle_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.20549318801279753,0.20549318801279753,outside_1sigma
158,0,0,0.2680478761353766,,0.7319521238646234,0.7319521238646234,0.7319521238646234,0.5213430783296846,0.5213430783296846,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7319521238646234,0.56,0.5737463721013619,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.29195212386462344,0.29195212386462344,outside_1sigma
161,0,0,0.2109081058189034,,0.7890918941810965,0.7890918941810965,0.7890918941810965,0.6233783824662438,0.6233783824662438,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7890918941810965,0.56,1.0513728144153585,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.34909189418109665,0.34909189418109665,outside_1sigma
163,0,0,0.0892454361337247,,0.9107545638662752,0.9107545638662752,0.9107545638662752,0.8406331497612058,0.8406331497612058,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.9107545638662752,0.56,2.0683406419426986,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.47075456386627534,0.47075456386627534,outside_1sigma
164,0,0,0.3396303545463399,,0.6603696454536601,0.6603696454536601,0.6603696454536601,0.3935172240243931,0.3935172240243931,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.6603696454536601,0.56,-0.0246054292111851,middle_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.22036964545366017,0.22036964545366017,outside_1sigma
165,0,0,0.2755558845002692,,0.7244441154997308,0.7244441154997308,0.7244441154997308,0.5079359205352335,0.5079359205352335,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7244441154997308,0.56,0.5109875737315763,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.28444411549973087,0.28444411549973087,outside_1sigma
169,0,0,0.2574217557478171,,0.7425782442521829,0.7425782442521829,0.7425782442521829,0.5403182933074695,0.5403182933074695,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7425782442521829,0.56,0.6625692015982295,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.30257824425218294,0.30257824425218294,outside_1sigma
171,0,0,0.3057830483187049,,0.694216951681295,0.694216951681295,0.694216951681295,0.453958842288027,0.453958842288027,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.694216951681295,0.56,0.2583213023083673,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.25421695168129516,0.25421695168129516,outside_1sigma
173,0,0,0.1658017218372159,,0.834198278162784,0.834198278162784,0.834198278162784,0.7039254967192572,0.7039254967192572,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.834198278162784,0.56,1.4284132118040656,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.3941982781627842,0.3941982781627842,outside_1sigma
174,0,0,0.2542326066761343,,0.7457673933238658,0.7457673933238658,0.7457673933238658,0.5460132023640459,0.5460132023640459,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.7457673933238658,0.56,0.6892270253290635,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.30576739332386577,0.30576739332386577,outside_1sigma
176,0,0,0.1467335354914663,,0.8532664645085337,0.8532664645085337,0.8532664645085337,0.7379758294795246,0.7379758294795246,GOOD CREDIT RISK,GOOD CREDIT RISK,True,0.8532664645085337,0.56,1.5878025470299215,high_confidence,0,0.56,0.1867002307220001,0.37329976927799996,0.7467002307220001,-0.41326646450853377,0.41326646450853377,outside_1sigma
